@relation arr
@attribute list1 numeric
@attribute list2 numeric
@data
3.67549051367678,0.336099318461493
3.85794498631731,0.354954823851585
3.95582366152667,0.117157607339323
3.97386668319814,0.393443538807333
3.04224129067734,0.958000549115241
3.79583875951357,0.534524492453784
3.53110592393205,0.537953944643959
3.92510155332275,0.229721485637128
3.77980504487641,0.481842953246087
3.84484720462933,0.333683774340898
3.83710567513481,0.651079390197992
3.43316867551766,0.20315573643893
3.2515717910137,0.970748550491408
3.6862123971805,0.215615669963881
3.96783062885515,0.985999842640013
3.54773978726007,0.252160250674933
3.27839797525667,0.144093373324722
3.59409221610986,0.581420094240457
3.85436680191197,0.685345639241859
3.33639995194972,0.105800270102918
3.35110699408688,0.337477689608932
3.89942813501693,0.835507745156065
3.5274724396877,0.780735931592062
3.66719658882357,0.484241514932364
3.7477142889984,0.319087068783119
3.31404844531789,0.624159217113629
3.12716527935117,0.991705262800679
3.73544556647539,0.422496524872258
3.35705162864178,0.083793225698173
3.53881545364857,0.0267400837037712
3.54362856736407,0.959446968045086
3.86726965103298,0.812906360719353
3.98748991079628,0.0214974682312459
3.6247160055209,0.472683910047635
3.82497823075391,0.940323505550623
3.20721957599744,0.252357525750995
3.65484562818892,0.867554039228708
3.20475109899417,0.570544769521803
3.21938115940429,0.277932142373174
3.73205136065371,0.197717996081337
3.21936286753044,0.463214705698192
3.00341496733017,0.339448113227263
3.44849696056917,0.160879198461771
3.6298692910932,0.991932841250673
3.19928656262346,0.118939714739099
3.75283183110878,0.28183667967096
3.86432477273047,0.564894928131253
3.06564611755311,0.13137444993481
3.26436395011842,0.96593689895235
3.46408350160345,0.512479776982218
3.34976867237128,0.80279017961584
3.66293451259844,0.305947427172214
3.26507078274153,0.399459182517603
3.97722638887353,0.148832177976146
3.30976887396537,0.234892725013196
3.41007019765675,0.105597380083054
3.48693071422167,0.83449526829645
3.9198256530799,0.470780370989814
3.12032058439218,0.961724714608863
3.93155780714005,0.82612964278087
3.76341819320805,0.395432111807168
3.79072006000206,0.0589609947055578
3.6228273594752,0.717535608448088
3.75549289002083,0.324277451029047
3.63787611294538,0.809119746787474
3.84573229565285,0.302256002789363
3.34021540055983,0.488696446409449
3.29596179374494,0.823491618502885
3.36966926767491,0.0365969692356884
3.92127330531366,0.282661081524566
3.07120546908118,0.891060120426118
3.06377895805053,0.854874040465802
3.81922517018393,0.557794647058472
3.82230495964177,0.100425838492811
3.36076374165714,0.844809236237779
3.7422076780349,0.243318367283791
3.43842713488266,0.998409917345271
3.3376107448712,0.665413390379399
3.72599582886323,0.313121800078079
3.20230160886422,0.335322309983894
3.64483884559013,0.0914571997709572
3.38251396105625,0.703814601991326
0.37643784028478,3.61329843522981
0.9488902061712,3.47065696795471
0.160765499342233,3.11080051376484
0.0585657269693911,3.25753526599146
0.682268386939541,3.40491423616186
0.344094177009538,3.85012953844853
0.788150237174705,3.15747692505829
0.191835466073826,3.66250119241886
0.203851331258193,3.3741629703436
0.756687252083793,3.8557138692122
0.539754594676197,3.63444178574719
0.766069510253146,3.57981617981568
0.212437933078036,3.95337718632072
0.506715130060911,3.5690346241463
0.938811700791121,3.81025749514811
0.817031875718385,3.25681965355761
0.689559935824946,3.11459463555366
0.158392455661669,3.46446101204492
0.409727364080027,3.71755786286667
0.00328904553316534,3.76640971191227
0.336057551437989,3.616061151959
0.287984132068232,3.38281537010334
0.424216409679502,3.12538340268657
0.806374885607511,3.34850452444516
0.94477140950039,3.30666602100246
0.381151707842946,3.0552219490055
0.955430599860847,3.52432645787485
0.211527968524024,3.00813770177774
0.13793349545449,3.72170604579151
0.883223229786381,3.41158799920231
0.743388504255563,3.20522349793464
0.185659826733172,3.07794116716832
0.910124357091263,3.402412828058
0.939269234891981,3.20356683828868
0.269147464307025,3.47690652753226
0.574380578706041,3.98900777637027
0.332778587937355,3.34934133756906
0.876666859025136,3.92101126373746
0.747122420463711,3.88573844335042
0.0532893550116569,3.13426336459816
0.277889754856005,3.80612198077142
0.691740340087563,3.9644081199076
0.0416116684209555,3.35555350338109
0.508133026305586,3.90349530102685
0.636265758657828,3.49458542116918
0.424340029712766,3.72772079054266
0.886797827901319,3.24539289646782
0.260619136504829,3.94973461003974
0.173437859164551,3.69446953036822
0.330614178907126,3.74835825595073
0.815716327866539,3.61034425767139
0.780581235652789,3.55899952468462
0.0793510575313121,3.92165715387091
0.222962475614622,3.01399603509344
0.0605574713554233,3.58497395808809
0.884977208683267,3.26599272340536
0.57973266672343,3.83277795859613
0.571714288555086,3.40673240087926
0.437411359045655,3.71119375503622
0.152333077974617,3.82733757840469
0.675044507486746,3.95353294280358
0.885976050514728,3.25665924348868
0.353194492636248,3.67484160256572
0.42878101603128,3.94517099531367
0.965624829288572,3.4051275565289
0.093917609192431,3.27791002136655
0.736916549969465,3.25103411637247
0.692203582031652,3.11916372878477
0.0641588161233813,3.63221722724847
0.341102093923837,3.56435822555795
0.301867596106604,3.02825786964968
0.883123781532049,3.09151716623455
0.0267023255582899,3.90054782130755
0.340550271095708,3.77116729179397
0.432261808775365,3.76133649633266
0.118897973792627,3.47361093549989
0.27767291571945,3.4105036559049
0.791529454523697,3.00311620719731
0.169361333362758,3.35832504113205
0.145986618706957,3.97679729689844
0.777506085811183,3.82103189523332
0.397845197934657,3.53557325364091
0.100876949261874,3.6027546050027
0.800685326103121,3.62259192671627
0.157117198454216,3.38528856029734
0.104010850191116,3.08768573962152
0.0361582981422544,3.55087014799938
0.3840105405543,3.94678569748066
0.836107318056747,3.63986729178578
0.438793254084885,3.78421108610928
0.00474984222091734,3.2755749609787
0.735381661681458,3.90439422009513
0.265115255257115,3.68617190863006
0.435317146824673,3.43858348065987
0.404161987360567,3.40970756975003
0.513961939606816,3.9699550929945
0.502070411574095,3.74625896872021
0.00100041390396655,3.2422777202446
0.980544178048149,3.42631954629906
0.11250831047073,3.53286518808454
3.12437238241546,3.80647165491246
3.28095991164446,3.12192048504949
3.71028705732897,3.47687932290137
3.87486502458341,3.19044726830907
3.60878005367704,3.19657662021928
3.99242111225612,3.60125638009049
3.25199613394216,3.09915590635501
3.66583771677688,3.84389016404748
3.84505334123969,3.97288914164528
3.59266421571374,3.41596667421982
3.65045814355835,3.25948473974131
3.25444194721058,3.73515432630666
3.06615780177526,3.6841030314099
3.54405574291013,3.39923874428496
3.55244119185954,3.5895265492145
3.28811262268573,3.94408345571719
3.83840400632471,3.57478152937256
3.25975118088536,3.86945873498917
3.34556096536107,3.94543563202024
3.20492468657903,3.85367194097489
3.04571235226467,3.22978433896787
3.18024635897018,3.28488906822167
3.52605415834114,3.22655944130383
3.6014441952575,3.22138533205725
3.7650230654981,3.5482725596521
3.34111094847322,3.02437588106841
3.28722788835876,3.10433544288389
3.92222931003198,3.84244884806685
3.01298196567222,3.53342245519161
3.68335418961942,3.83781256363727
3.41907074209303,3.36588608799502
3.10278120543808,3.35098545462824
3.96742052561603,3.11401791800745
3.91781879356131,3.12073072232306
3.04599427385256,3.34239693684503
3.55369495414197,3.25552856945433
3.5958054214716,3.67624168540351
3.54665849800222,3.9809679442551
3.84192525967956,3.03905556374229
3.38897260697559,3.96150158974342
3.43505112314597,3.33984898799099
3.82294280920178,3.29149693832733
3.91909723659046,3.2127316754777
3.88965874235146,3.17097585857846
3.24226625449955,3.70150726870634
3.36933664279059,3.07457182812504
3.97938389400952,3.48729054792784
3.39707476436161,3.06811282923445
3.53078097780235,3.67307339585386
3.74864904675633,3.46392201050185
3.65117350616492,3.00193685339764
3.88597567519173,3.0727233781945
3.65327398804948,3.60697291255929
3.85237042116933,3.38170430855826
3.57285707001574,3.65727167087607
3.82872948376462,3.36349089769647
3.88969308603555,3.57720828079619
3.14374928339384,3.25124450330622
3.4899280841928,3.2779304003343
3.56358535797335,3.20137293334119
3.69706346280873,3.52393012773246
3.02899222634733,3.17801375803538
3.01425152132288,3.56315613840707
3.63556022266857,3.69597071013413
3.34777490282431,3.68321451544762
3.2952397884801,3.03552434593439
3.21867067506537,3.6020330474712
3.24005240690894,3.85594478878193
3.93914278782904,3.95380715001374
3.73236086708494,3.70628600660712
3.41648105368949,3.5743033119943
3.53993781842291,3.84799110819586
3.02076343470253,3.98938558273949
3.56294493447058,3.33296367689036
3.26854957803153,3.10591504047625
3.31652415450662,3.97694728290662
3.51841789367609,3.59207955049351
3.63806204893626,3.60435388959013
3.06698036659509,3.88945831730962
3.28873855574057,3.12961673992686
3.89482557261363,3.19411366898566
3.7655369034037,3.64936244208366
3.1996228704229,3.3641635843087
3.76952418405563,3.85087975743227
3.7833420461975,3.96058685565367
3.46574186254293,3.8422102292534
3.82183813117445,3.07139173243195
3.50835063122213,3.9855671254918
3.06654179748148,3.55114517780021
3.26999530661851,3.91678277216852
3.14087577816099,3.81889951275662
3.10448434972204,3.55023628193885
3.36467004101723,3.95212356885895
3.37469849549234,3.07034913171083
3.4165119798854,3.5281188627705
3.32956327497959,3.84810829092748
3.98296569404192,3.0552636727225
3.5060031642206,3.07151450659148
3.97830653889105,3.81952493707649
3.10024422267452,3.80098308227025
